km,make,transmissionType,year,price,seller_type,bodyType,cubicCapacity,hp,acceleration,length,width
99031,13500,0,2017,17799,0,700,1798.0,136.0,10.3,4350.0,1765.0
23975,500,0,2019,71950,0,500,2891.0,510.0,3.8,4702.0,1955.0
61954,8500,0,2019,29490,0,500,1993.0,184.0,8.8,4600.0,1855.0
43639,19500,0,2018,22199,0,500,1560.0,120.0,11.8,4477.0,1856.0
96000,4500,1,2011,9500,0,700,1560.0,112.0,11.3,4329.0,1789.0
22081,1500,0,2016,49824,0,500,2967.0,272.0,6.3,5052.0,1968.0
57172,4500,1,2014,9099,0,700,1560.0,92.0,11.3,3941.0,1728.0
98814,15500,1,2011,11990,0,500,1798.0,150.0,9.7,4295.0,1770.0
40000,10500,0,2018,33890,0,500,1999.0,150.0,10.5,4411.0,1900.0
205000,1500,1,2015,12499,0,700,1598.0,110.0,10.7,4456.0,1796.0
111009,11500,1,2012,13300,0,500,2143.0,136.0,11.3,4448.0,1812.0
179000,18500,0,2015,40900,0,700,2967.0,300.0,6.0,5015.0,1931.0
44002,16500,1,2014,14299,0,700,1499.0,136.0,8.2,3982.0,1727.0
26991,12500,1,2018,23000,0,500,1685.0,115.0,11.5,4480.0,1855.0
95692,7500,1,2018,15990,0,1500,1500.0,120.0,11.3,4380.0,1828.0
32000,20500,1,2020,18800,0,700,1598.0,115.0,10.1,4362.0,1793.0
56576,19500,1,2015,13990,0,700,1598.0,136.0,10.9,4842.0,1856.0
90019,6500,1,2019,11099,0,700,1242.0,69.0,12.9,3571.0,1627.0
20424,16500,1,2018,22900,0,900,1499.0,136.0,8.8,3821.0,1727.0
29918,1500,0,2017,25900,0,700,1968.0,150.0,9.2,4725.0,1842.0
30143,9500,0,2020,28990,0,500,1598.0,136.0,11.8,4480.0,1850.0
117170,1500,0,2017,25699,0,1100,1968.0,190.0,8.5,4943.0,1874.0
121671,23500,1,2018,14990,0,700,1461.0,90.0,13.4,4359.0,1814.0
123000,14500,0,2015,21500,0,500,2143.0,136.0,10.0,4417.0,1804.0
46865,24500,1,2020,23500,0,500,1498.0,150.0,8.2,4138.0,1780.0
130666,19500,1,2017,13790,0,1100,1598.0,110.0,11.8,4986.0,1863.0
15692,5500,1,2015,11500,0,700,1461.0,75.0,14.6,4058.0,1733.0
169000,3500,0,2017,21775,0,500,1995.0,150.0,9.2,4439.0,1821.0
55000,19500,1,2016,11890,0,700,1364.0,100.0,11.0,4021.0,1736.0
91565,3500,1,2017,17590,0,700,1496.0,116.0,10.4,4329.0,1765.0
19500,18500,0,2016,176900,0,1300,3996.0,500.0,3.3,4545.0,1880.0
49877,1500,1,2017,18980,0,700,1598.0,116.0,10.7,4313.0,1785.0
53957,25500,0,2018,17999,0,700,1798.0,136.0,10.9,4330.0,1760.0
87500,7500,1,2015,11900,0,1500,1500.0,120.0,11.3,4379.0,1828.0
20000,26500,0,2020,33990,0,700,1968.0,150.0,8.6,4258.0,1790.0
46158,26500,1,2015,11999,0,700,999.0,75.0,14.3,3972.0,1682.0
19990,5500,1,2017,14990,0,1500,1598.0,100.0,11.6,4498.0,1751.0
124678,1500,0,2015,37999,0,700,2480.0,367.0,4.3,4343.0,1800.0
67000,13500,0,2016,24800,0,500,2494.0,197.0,9.2,4630.0,1845.0
85000,14500,0,2017,24500,0,700,2143.0,136.0,9.3,4299.0,1780.0
135000,26500,1,2017,13900,0,700,1598.0,110.0,10.5,4255.0,1799.0
23425,3500,0,2020,42975,0,1100,1995.0,190.0,7.4,4709.0,1827.0
136000,19500,1,2017,10890,0,1100,1598.0,110.0,11.4,4702.0,1809.0
236000,26500,1,2012,8500,0,700,1598.0,105.0,11.3,4199.0,1786.0
132494,24500,1,2019,22990,0,1500,1968.0,150.0,10.3,4854.0,1904.0
109000,1500,1,2018,29480,0,700,1968.0,150.0,9.0,4733.0,1843.0
59000,19500,1,2019,17990,0,700,1598.0,136.0,9.6,4370.0,1809.0
106603,19500,1,2017,12499,0,700,1598.0,110.0,11.0,4370.0,1809.0
95616,14500,1,2016,21490,0,700,2143.0,136.0,9.3,4299.0,1780.0
122305,19500,1,2016,8390,0,700,1248.0,75.0,14.8,4021.0,1736.0
39136,26500,1,2019,27899,0,1500,1498.0,150.0,8.9,4527.0,1829.0
37650,10500,0,2018,43900,0,500,1999.0,180.0,8.7,4731.0,1936.0
83186,17500,1,2015,12799,0,500,1461.0,110.0,11.2,4135.0,1765.0
126000,1500,0,2017,27990,0,1100,1968.0,190.0,7.8,4750.0,1842.0
38000,1500,0,2017,35399,0,500,1968.0,163.0,8.9,4663.0,1893.0
44533,15500,1,2016,16199,0,500,1590.0,117.0,11.5,4295.0,1810.0
100220,7500,1,2017,12300,0,1500,1500.0,105.0,12.1,4379.0,1828.0
59510,14500,1,2017,23500,0,500,1595.0,122.0,9.0,4417.0,1804.0
83000,25500,0,2016,20990,0,700,1798.0,122.0,11.0,4360.0,1795.0
183500,3500,0,2013,17900,0,700,1995.0,143.0,9.6,4824.0,1828.0
73149,1500,0,2018,39299,0,500,1968.0,190.0,7.9,4663.0,1893.0
48000,19500,1,2017,14900,0,500,1199.0,130.0,9.1,4212.0,1825.0
82822,12500,1,2015,10599,0,700,1396.0,100.0,12.8,4310.0,1780.0
64339,21500,1,2017,11099,0,700,1199.0,82.0,12.2,3973.0,1739.0
20000,14500,0,2020,53900,0,700,1991.0,306.0,4.7,4436.0,1797.0
90742,3500,1,2015,16499,0,1500,1995.0,150.0,8.9,4342.0,1800.0
44600,9500,1,2018,18600,0,500,998.0,120.0,12.0,4165.0,1800.0
63254,9500,1,2015,17899,0,500,1591.0,131.0,11.5,4475.0,1850.0
149000,26500,1,2016,13900,0,1100,1968.0,150.0,8.9,4767.0,1832.0
177000,26500,1,2016,9500,0,1500,1598.0,110.0,11.3,4338.0,1807.0
97214,21500,1,2016,13350,0,500,1560.0,120.0,9.6,4159.0,1739.0
99999,3500,0,2019,44490,0,500,1995.0,150.0,9.5,4708.0,1891.0
79800,25500,0,2014,15990,0,700,1798.0,136.0,10.4,4480.0,1745.0
63869,2500,1,2018,18500,0,500,1998.0,121.0,9.0,4275.0,1765.0
95000,1500,1,2018,29900,0,700,1968.0,150.0,9.0,4733.0,1843.0
38220,19500,1,2017,11199,0,700,1398.0,100.0,11.5,3698.0,1720.0
71128,14500,0,2014,23999,0,700,2143.0,177.0,8.2,4630.0,1777.0
175727,16500,1,2014,13190,0,700,1598.0,90.0,12.9,4097.0,1789.0
14232,2500,1,2020,27299,0,500,1998.0,122.0,10.6,4395.0,1795.0
31595,10500,1,2018,33990,0,500,1999.0,150.0,10.1,4411.0,1900.0
112724,4500,1,2016,14099,0,1500,1560.0,100.0,14.3,4380.0,1810.0
56772,25500,1,2017,13999,0,700,1197.0,116.0,10.1,4330.0,1760.0
57555,1500,1,2018,32490,0,500,1968.0,150.0,9.7,4663.0,1893.0
25728,14500,0,2019,29999,0,700,1461.0,116.0,10.5,4419.0,1796.0
235000,14500,1,2010,8500,0,1100,2143.0,136.0,9.6,4596.0,1770.0
113836,21500,1,2017,11799,0,700,1560.0,100.0,10.7,3973.0,1739.0
48710,1500,0,2017,26500,0,500,1598.0,116.0,10.5,4191.0,1794.0
15425,26500,0,2020,30900,0,700,1968.0,150.0,8.8,4284.0,1789.0
51185,1500,0,2017,28990,0,700,1968.0,150.0,8.5,4726.0,1842.0
123498,5500,1,2013,9950,0,500,1461.0,110.0,11.8,4315.0,1822.0
149000,20500,1,2015,13950,0,700,1968.0,150.0,8.5,4659.0,1814.0
113000,26500,1,2018,12990,0,700,999.0,75.0,14.9,4053.0,1751.0
47133,12500,1,2020,16699,0,500,998.0,100.0,10.8,4140.0,1760.0
87000,1500,0,2017,24990,0,500,1968.0,150.0,9.3,4388.0,1831.0
51119,4500,1,2017,9299,0,700,1199.0,82.0,10.9,3466.0,1615.0
90945,23500,1,2017,12799,0,700,1461.0,90.0,13.4,4359.0,1814.0
80000,3500,0,2016,18990,0,700,1496.0,116.0,10.3,4329.0,1765.0
137772,4500,1,2017,11100,0,700,1997.0,150.0,9.4,4779.0,1860.0
119500,21500,1,2018,19900,0,500,1499.0,130.0,10.8,4447.0,1841.0
190000,26500,1,2016,14900,0,1500,1598.0,110.0,11.9,4527.0,1829.0
73000,26500,1,2017,27995,0,500,1968.0,150.0,9.8,4426.0,1809.0
142000,7500,1,2011,9900,0,500,1997.0,140.0,10.2,4443.0,1842.0
80000,14500,0,2017,33500,0,500,2143.0,170.0,8.3,4656.0,1890.0
132272,1500,0,2017,39990,0,500,2967.0,272.0,6.3,5052.0,1968.0
108429,26500,1,2015,13399,0,700,1598.0,105.0,10.7,4255.0,1799.0
96635,22500,1,2016,26500,0,500,1969.0,150.0,10.0,4644.0,1891.0
80288,23500,1,2013,10199,0,700,1198.0,115.0,10.9,4302.0,1808.0
119735,17500,1,2016,19990,0,500,1598.0,130.0,10.5,4640.0,1830.0
24987,21500,1,2020,28400,0,500,1499.0,130.0,10.8,4447.0,1841.0
51886,7500,1,2016,12900,0,700,999.0,125.0,11.0,4360.0,1823.0
148000,1500,0,2011,11990,0,700,1390.0,122.0,8.9,3954.0,1740.0
28173,3500,1,2019,22899,0,700,1499.0,136.0,8.5,4329.0,1765.0
28385,23500,1,2018,10900,0,700,999.0,70.0,14.5,3595.0,1647.0
25000,10500,0,2018,38990,0,500,1998.0,249.0,7.0,4411.0,1900.0
97930,16500,0,2015,14399,0,700,1198.0,102.0,9.9,3821.0,1727.0
82072,19500,1,2016,13999,0,500,1364.0,140.0,9.9,4278.0,1777.0
156000,1500,0,2016,24500,0,700,1968.0,190.0,7.4,4712.0,1854.0
33088,17500,1,2016,13299,0,700,1197.0,115.0,10.7,4387.0,1768.0
14100,12500,1,2018,15900,0,500,1248.0,84.0,13.2,4140.0,1760.0
117000,3500,1,2015,15900,0,700,1598.0,116.0,10.5,4324.0,1765.0
44000,23500,1,2018,15900,0,700,898.0,90.0,13.0,4122.0,1778.0
103400,1500,1,2016,16490,0,700,1598.0,110.0,10.7,4313.0,1785.0
57247,21500,1,2017,13399,0,700,1199.0,110.0,9.6,3973.0,1739.0
64267,6500,1,2017,12500,0,900,1242.0,69.0,12.9,3571.0,1627.0
31549,19500,1,2020,19990,0,500,1199.0,130.0,10.1,4477.0,1856.0
48195,21500,1,2017,11499,0,700,1560.0,75.0,13.3,3973.0,1739.0
99744,21500,0,2015,14499,0,1100,1997.0,150.0,8.9,4585.0,1804.0
55000,7500,1,2018,13995,0,700,999.0,125.0,11.0,4360.0,1823.0
93709,1500,1,2016,15800,0,700,1598.0,110.0,10.5,4237.0,1777.0
82475,7500,1,2014,14899,0,500,1500.0,150.0,9.7,4524.0,1838.0
128000,23500,1,2013,11900,0,700,898.0,90.0,12.9,4122.0,1778.0
77080,21500,1,2019,15290,0,500,1499.0,100.0,10.6,4159.0,1739.0
61037,14500,0,2019,42940,0,500,1950.0,194.0,7.9,4655.0,1890.0
73000,3500,0,2018,46500,0,1300,2979.0,370.0,4.5,4468.0,1854.0
72726,23500,1,2016,13199,0,700,1461.0,90.0,13.8,4122.0,1778.0
207000,1500,1,2010,9900,0,700,1968.0,143.0,9.4,4703.0,1826.0
134000,19500,1,2011,6999,0,1500,1686.0,125.0,12.3,4467.0,1801.0
123556,19500,1,2018,16490,0,700,1598.0,136.0,10.9,4842.0,1856.0
178000,3500,0,2012,17900,0,700,2993.0,245.0,6.9,4998.0,1901.0
117000,22500,1,2017,18800,0,700,1969.0,120.0,10.5,4369.0,1802.0
62203,21500,1,2015,14299,0,500,1199.0,110.0,9.9,4159.0,1739.0
18700,19500,1,2020,17900,0,700,1199.0,100.0,9.9,4060.0,1745.0
116118,1500,1,2017,20899,0,1100,1968.0,150.0,9.2,4725.0,1842.0
107237,7500,1,2010,4800,0,700,1242.0,69.0,13.1,3620.0,1658.0
57860,1500,1,2017,15799,0,700,1422.0,90.0,11.6,3973.0,1746.0
19837,25500,0,2017,17800,0,700,1798.0,136.0,10.9,4330.0,1760.0
89700,3500,0,2017,25900,0,500,1995.0,150.0,9.2,4439.0,1821.0
18120,19500,1,2020,21599,0,500,1199.0,130.0,10.1,4477.0,1856.0
37500,20500,1,2019,17990,0,700,999.0,115.0,9.8,4362.0,1793.0
99500,1500,0,2016,69999,0,1100,3993.0,605.0,3.7,4979.0,1936.0
116484,1500,0,2017,32490,0,500,1968.0,163.0,8.9,4663.0,1893.0
89354,2500,1,2016,16990,0,500,1998.0,165.0,9.0,4555.0,1840.0
102536,1500,1,2014,17500,0,700,1968.0,150.0,8.7,4456.0,1796.0
17573,7500,1,2018,15999,0,700,999.0,125.0,9.9,4040.0,1735.0
23288,1500,0,2016,20599,0,700,1598.0,110.0,10.7,4313.0,1785.0
76489,19500,1,2018,10990,0,700,1398.0,90.0,13.9,4021.0,1746.0
58449,6500,1,2017,13599,0,1500,1368.0,95.0,12.8,4147.0,1784.0
131000,14500,0,2013,22450,0,700,2143.0,170.0,8.2,4630.0,1777.0
17466,24500,1,2020,19800,0,500,999.0,95.0,11.4,4138.0,1780.0
40106,25500,1,2018,15400,0,700,1496.0,111.0,11.0,3945.0,1695.0
36582,1500,0,2018,28900,0,700,1498.0,150.0,8.2,4313.0,1785.0
35352,12500,1,2017,15499,0,1500,1591.0,135.0,11.3,4525.0,1805.0
53541,5500,1,2018,16299,0,500,1461.0,109.0,11.8,4316.0,1822.0
38410,23500,1,2017,12399,0,700,898.0,90.0,12.2,4062.0,1732.0
79043,21500,0,2015,17900,0,700,1997.0,180.0,8.5,4830.0,1828.0
46615,25500,0,2019,23950,0,700,1798.0,122.0,11.0,4360.0,1795.0
31879,9500,1,2017,14199,0,700,998.0,120.0,11.1,4340.0,1795.0
111998,1500,1,2016,19900,0,1100,1968.0,150.0,9.2,4725.0,1842.0
91000,23500,1,2018,12900,0,700,1461.0,90.0,12.0,4062.0,1732.0
112213,19500,1,2017,13299,0,500,1364.0,140.0,9.9,4275.0,1781.0
29508,5500,1,2015,13299,0,500,1199.0,125.0,10.4,4315.0,1822.0
117662,3500,1,2015,17199,0,700,1995.0,150.0,8.3,4329.0,1765.0
59985,6500,1,2018,12899,0,700,1242.0,69.0,12.9,3571.0,1627.0
74807,2500,1,2017,22399,0,500,1998.0,165.0,10.4,4550.0,1840.0
46448,12500,1,2017,21900,0,500,1685.0,115.0,11.5,4480.0,1855.0
162593,1500,1,2017,23990,0,1100,1968.0,150.0,9.2,4725.0,1842.0
120000,25500,1,2012,7850,0,700,1329.0,99.0,11.7,3885.0,1695.0
173000,1500,0,2015,26490,0,700,2967.0,218.0,7.3,4974.0,1911.0
55550,1500,1,2016,18500,0,700,1395.0,125.0,8.9,3973.0,1746.0
30551,24500,1,2020,21999,0,500,999.0,115.0,10.7,4363.0,1841.0
24000,1500,1,2018,16990,0,700,999.0,95.0,11.1,3973.0,1746.0
99400,3500,0,2017,28400,0,500,1995.0,150.0,9.2,4439.0,1821.0
132000,14500,0,2016,25850,0,1100,2143.0,136.0,9.7,4630.0,1777.0
27036,16500,1,2019,23990,0,700,1499.0,136.0,7.9,3821.0,1727.0
51185,1500,0,2017,28990,0,700,1968.0,150.0,8.5,4726.0,1842.0
43837,9500,1,2017,16699,0,700,1353.0,140.0,8.9,4340.0,1795.0
155256,25500,1,2017,12900,0,700,1995.0,143.0,9.5,4750.0,1810.0
115155,1500,0,2015,22199,0,500,1968.0,150.0,9.3,4388.0,1831.0
61292,7500,1,2015,12999,0,500,1498.0,95.0,14.0,4011.0,1765.0
85064,1500,1,2017,14399,0,700,999.0,95.0,10.9,3973.0,1740.0
19395,12500,1,2019,20599,0,500,1591.0,132.0,11.5,4485.0,1855.0
239000,7500,0,2010,8999,0,1500,1997.0,163.0,10.2,4772.0,1884.0
65000,1500,0,2020,45000,0,700,1968.0,163.0,8.9,4733.0,1843.0
60000,19500,1,2015,8990,0,700,1398.0,90.0,13.2,4021.0,1746.0
50500,1500,0,2017,37990,0,500,1968.0,190.0,7.9,4663.0,1893.0
23676,12500,1,2018,17999,0,1500,1685.0,115.0,13.2,4525.0,1805.0
116717,10500,0,2016,18450,0,700,1999.0,180.0,7.8,4665.0,1850.0
34900,1500,0,2019,77900,0,1100,2967.0,350.0,5.1,4954.0,1886.0
50235,13500,0,2015,24999,0,500,2494.0,197.0,9.2,4630.0,1845.0
155000,1500,1,2016,16000,0,700,1968.0,136.0,9.3,4701.0,1826.0
167000,3500,0,2015,29775,0,500,2993.0,258.0,5.8,4671.0,1881.0
94995,500,1,2016,13490,0,700,1598.0,120.0,10.0,4351.0,1798.0
115000,1500,0,2018,34999,0,500,1968.0,163.0,8.9,4663.0,1893.0
107735,14500,0,2014,22699,0,500,2143.0,136.0,10.0,4417.0,1804.0
126330,23500,1,2015,12800,0,1500,1461.0,90.0,13.3,4282.0,1829.0
101900,13500,0,2017,29900,0,500,2494.0,197.0,9.2,4630.0,1845.0
156350,1500,0,2015,48990,0,700,5204.0,450.0,5.1,5062.0,1897.0
77000,19500,1,2013,7495,0,700,1248.0,95.0,12.3,3999.0,1737.0
61652,21500,1,2016,12999,0,500,1199.0,82.0,13.5,4159.0,1739.0
47860,24500,1,2014,15499,0,1100,1395.0,140.0,8.4,4543.0,1816.0
99950,21500,1,2017,11950,0,700,1598.0,165.0,8.6,4830.0,1828.0
42287,1500,0,2019,39900,0,1100,2967.0,231.0,6.5,4939.0,1886.0
105734,4500,1,2015,11899,0,1500,1199.0,130.0,10.1,4428.0,1826.0
48510,24500,1,2018,20299,0,700,1395.0,150.0,8.0,4281.0,1816.0
97771,19500,1,2017,9300,0,700,1248.0,75.0,14.8,4021.0,1746.0
137500,18500,0,2014,44999,0,500,2997.0,340.0,5.4,4681.0,1923.0
118623,14500,0,2014,23999,0,700,2143.0,170.0,8.2,4630.0,1777.0
148000,1500,0,2013,18900,0,700,1798.0,180.0,6.8,4310.0,1785.0
67442,1500,0,2015,21980,0,700,1968.0,150.0,9.2,4701.0,1826.0
87000,23500,1,2016,16590,0,1100,1598.0,130.0,10.8,4866.0,1870.0
76559,26500,0,2017,31990,0,1500,1968.0,184.0,8.9,4854.0,1904.0
65124,7500,1,2017,18990,0,500,1499.0,120.0,12.7,4524.0,1838.0
22000,19500,1,2019,17500,0,500,1199.0,110.0,10.9,4212.0,1765.0
134000,1500,0,2013,21990,0,500,1968.0,177.0,8.2,4385.0,1831.0
50235,13500,0,2015,24999,0,500,2494.0,197.0,9.2,4630.0,1845.0
88146,17500,1,2017,19399,0,500,1618.0,163.0,9.7,4640.0,1830.0
61263,17500,1,2018,19750,0,700,1332.0,140.0,10.5,4394.0,1806.0
99950,21500,1,2017,11950,0,700,1598.0,165.0,8.6,4830.0,1828.0
44926,23500,1,2016,14599,0,700,898.0,90.0,13.0,4122.0,1778.0
74880,17500,1,2014,14099,0,700,1461.0,110.0,11.9,4377.0,1806.0
42760,7500,0,2019,22999,0,700,1497.0,150.0,8.8,4378.0,1825.0
68188,19500,1,2016,12999,0,1100,1598.0,110.0,11.4,4702.0,1809.0
27499,23500,1,2020,16400,0,700,1461.0,115.0,9.9,4050.0,1798.0
100884,12500,0,2017,18299,0,700,1580.0,141.0,11.5,4355.0,1805.0
157000,14500,0,2019,24000,0,500,2143.0,177.0,7.7,4424.0,1804.0
84000,24500,0,2017,25990,0,1100,1984.0,300.0,5.9,4548.0,1816.0
70000,21500,1,2019,23000,0,700,1499.0,130.0,9.7,4750.0,1859.0
47201,23500,1,2016,11499,0,700,898.0,90.0,12.2,4062.0,1732.0
126000,1500,0,2017,27990,0,1100,1968.0,190.0,7.8,4750.0,1842.0
127168,1500,0,2010,15950,0,900,1984.0,180.0,8.9,4625.0,1854.0
70659,14500,0,2019,44950,0,700,1991.0,299.0,5.9,4923.0,1852.0
120727,8500,1,2014,9999,0,700,1339.0,100.0,13.4,4300.0,1770.0
136521,14500,1,2013,14990,0,1500,1796.0,136.0,9.5,4359.0,1786.0
62000,23500,1,2018,17500,0,1100,1461.0,110.0,11.6,4626.0,1814.0
108633,21500,1,2015,13199,0,500,1560.0,120.0,10.4,4159.0,1739.0
44583,21500,1,2018,11900,0,700,1199.0,82.0,12.2,3973.0,1739.0
38000,19500,1,2020,16900,0,700,1499.0,102.0,10.2,4060.0,1745.0
139000,7500,1,2015,13950,0,1500,1997.0,140.0,10.2,4801.0,1884.0
58087,1500,0,2019,33599,0,500,1968.0,150.0,9.2,4484.0,1856.0
22417,21500,1,2018,13599,0,700,1199.0,82.0,12.2,3973.0,1739.0
55825,17500,1,2017,24999,0,500,1598.0,130.0,10.5,4690.0,1820.0
99704,9500,1,2018,17600,0,500,1598.0,115.0,10.7,4165.0,1800.0
95794,16500,1,2017,21900,0,700,1998.0,192.0,6.8,3850.0,1727.0
30397,7500,0,2020,28900,0,1500,1997.0,150.0,10.8,4796.0,1916.0
92000,26500,0,2017,31000,0,500,1968.0,150.0,9.3,4486.0,1839.0
155000,7500,0,2016,20490,0,1500,1997.0,180.0,9.5,4796.0,1916.0
109000,23500,1,2013,10990,0,700,1461.0,90.0,13.1,4122.0,1778.0
218489,500,1,2011,5790,0,700,1248.0,95.0,11.6,4063.0,1720.0
153118,4500,0,2014,12590,0,700,1560.0,120.0,11.7,4530.0,1871.0
112000,18500,0,2012,34900,0,500,2967.0,245.0,7.6,4846.0,1939.0
45067,1500,1,2017,22500,0,700,1968.0,150.0,8.9,4726.0,1842.0
67239,16500,1,2012,10300,0,700,1598.0,90.0,11.4,3723.0,1683.0
17770,7500,1,2019,33990,0,700,2261.0,280.0,5.7,4388.0,1825.0
45000,23500,1,2017,14950,0,700,1461.0,90.0,13.1,4122.0,1778.0
19670,19500,1,2018,19995,0,500,1364.0,140.0,9.9,4275.0,1781.0
96257,22500,0,2017,24990,0,500,1969.0,150.0,10.0,4644.0,1891.0
31000,10500,0,2017,31000,0,500,1999.0,180.0,8.7,4731.0,1936.0
46000,1500,1,2017,19990,0,700,999.0,116.0,9.7,4241.0,1777.0
60261,14500,0,2017,36900,0,1100,2996.0,333.0,5.2,4702.0,1810.0
104476,26500,1,2016,17500,0,1500,1598.0,110.0,11.9,4527.0,1829.0
97000,1500,0,2018,30880,0,700,1968.0,150.0,8.9,4733.0,1843.0
87825,20500,1,2018,11800,0,700,999.0,75.0,14.7,3992.0,1732.0
49000,4500,1,2017,11600,0,700,1560.0,100.0,10.8,4419.0,1748.0
99800,3500,1,2015,14900,0,700,1499.0,109.0,10.9,4329.0,1765.0
105000,22500,1,2017,18900,0,700,1969.0,120.0,11.2,4635.0,1865.0
93000,7500,1,2014,12990,0,700,999.0,125.0,11.3,4358.0,1823.0
18605,1500,0,2020,33900,0,700,1968.0,150.0,8.1,4313.0,1785.0
58800,1500,0,2014,28800,0,500,1984.0,225.0,7.4,4629.0,1898.0
12914,15500,1,2020,11900,0,700,1193.0,80.0,12.6,3845.0,1665.0
58582,14500,0,2018,32500,0,500,2143.0,177.0,7.7,4424.0,1804.0
82270,1500,1,2018,27300,0,500,1968.0,150.0,9.6,4388.0,1831.0
39990,21500,1,2019,26990,0,500,1199.0,130.0,9.5,4447.0,1841.0
139000,14500,0,2010,9990,0,1500,1991.0,109.0,11.3,4273.0,1777.0
116544,19500,1,2014,8199,0,700,1229.0,85.0,13.6,3999.0,1737.0
85172,2500,1,2019,20490,0,500,1998.0,121.0,9.0,4275.0,1765.0
65291,7500,1,2019,21990,0,500,1498.0,120.0,12.6,4524.0,1838.0
35935,7500,1,2017,18599,0,500,1499.0,120.0,12.7,4524.0,1838.0
151000,1500,0,2018,28990,0,700,2967.0,218.0,6.4,4733.0,1843.0
90763,21500,1,2017,25199,0,500,1560.0,120.0,11.4,4641.0,1844.0
115000,3500,1,2017,22900,0,500,1499.0,140.0,9.7,4439.0,1821.0
39036,19500,1,2019,20799,0,500,1199.0,130.0,11.1,4477.0,1856.0
118200,12500,1,2018,19490,0,500,1685.0,115.0,11.5,4480.0,1855.0
72590,1500,0,2016,29900,0,1100,1968.0,190.0,8.5,4943.0,1874.0
70000,21500,1,2016,16900,0,1500,1560.0,100.0,12.4,4380.0,1810.0
23486,11500,1,2018,17990,0,500,1598.0,110.0,11.8,4255.0,1805.0
127068,13500,1,2012,12890,0,700,2231.0,150.0,10.2,4585.0,1800.0
98051,1500,1,2013,13500,0,700,1598.0,105.0,10.5,3954.0,1740.0
118623,23500,1,2016,10500,0,700,1461.0,75.0,14.3,4062.0,1732.0
99744,21500,0,2015,14499,0,1100,1997.0,150.0,8.9,4585.0,1804.0
110165,18500,0,2010,35890,0,700,4806.0,400.0,5.0,4970.0,1931.0
76879,12500,0,2018,18799,0,700,1580.0,141.0,11.5,4355.0,1805.0
110000,13500,0,2016,16500,0,700,1798.0,136.0,10.3,4350.0,1765.0
35933,9500,1,2019,18990,0,500,998.0,120.0,12.0,4165.0,1800.0
75000,17500,1,2016,17450,0,700,1598.0,130.0,9.9,4377.0,1806.0
140000,1500,1,2014,15500,0,700,1968.0,150.0,8.3,4310.0,1785.0
41008,7500,1,2015,12899,0,500,1499.0,112.0,13.3,4011.0,1765.0
27910,12500,0,2018,20799,0,700,1580.0,141.0,11.5,4355.0,1805.0
30337,13500,0,2019,39990,0,700,2487.0,218.0,8.9,4975.0,1865.0
42600,4500,1,2017,11900,0,700,1560.0,100.0,10.8,4427.0,1748.0
80636,8500,1,2017,12400,0,700,1318.0,102.0,12.3,3995.0,1694.0
89026,21500,1,2013,9999,0,700,1598.0,125.0,9.7,4253.0,1804.0
28229,6500,1,2018,15199,0,500,1598.0,110.0,11.5,4248.0,1796.0
132191,26500,1,2016,14600,0,700,1422.0,75.0,12.9,3972.0,1682.0
65658,2500,1,2018,24199,0,500,2191.0,150.0,9.9,4550.0,1840.0
160000,26500,0,2010,13490,0,700,1984.0,210.0,6.9,4213.0,1786.0
53030,14500,0,2019,35799,0,700,1950.0,194.0,6.9,4686.0,1810.0
105000,26500,0,2018,22990,0,1500,1598.0,115.0,11.4,4527.0,1829.0
62858,2500,1,2016,17990,0,500,1499.0,105.0,10.1,4275.0,1765.0
62139,23500,1,2014,10899,0,700,1461.0,95.0,12.3,4302.0,1808.0
95142,19500,1,2016,9650,0,700,1398.0,90.0,13.2,4021.0,1746.0
77176,6500,1,2016,9900,0,900,1242.0,69.0,12.9,3571.0,1627.0
62327,1500,0,2018,35400,0,500,1968.0,163.0,8.9,4663.0,1893.0
70100,1500,0,2017,21800,0,700,1598.0,110.0,10.5,4237.0,1777.0
124000,1500,0,2014,14999,0,700,1598.0,110.0,10.7,4310.0,1785.0
120000,16500,0,2014,16500,0,900,1995.0,111.0,10.7,3723.0,1683.0
66797,26500,1,2019,29999,0,500,1498.0,150.0,9.2,4486.0,1839.0
26115,19500,1,2020,15900,0,700,1199.0,100.0,9.9,4060.0,1745.0
56725,26500,0,2018,36699,0,700,1984.0,310.0,4.6,4263.0,1790.0
121000,9500,1,2015,13900,0,500,1995.0,136.0,10.8,4410.0,1820.0
59100,7500,1,2015,10990,0,700,1498.0,75.0,13.5,3969.0,1722.0
232000,17500,1,2010,10500,0,500,2488.0,171.0,11.9,4740.0,1850.0
125819,20500,1,2015,18890,0,1100,1968.0,190.0,8.1,4856.0,1864.0
97756,11500,0,2016,24995,0,500,2184.0,200.0,8.7,4624.0,1859.0
160804,1500,0,2010,10990,0,1300,1798.0,160.0,8.6,4625.0,1854.0
54169,3500,0,2019,32900,0,900,1995.0,150.0,9.0,4432.0,1774.0
143824,19500,1,2015,8690,0,700,1598.0,110.0,11.6,4419.0,1814.0
15610,26500,0,2019,36599,0,500,1498.0,150.0,9.2,4486.0,1839.0
55000,1500,0,2018,38500,0,500,1968.0,190.0,7.9,4663.0,1893.0
89000,23500,1,2015,11590,0,700,898.0,90.0,13.0,4122.0,1778.0
